trip_id,driver_id,vehicle_id,source,destination,distance_km,load_kg,route,weather,traffic,fuel_used_l,co2_kg,fuel_cost,trip_date
T000202,D0154,V0057,Tumakuru,Mangaluru,25.4,4019,Eco,Rain,Low,4.15,0.62,37.35,2026-01-09 10:00:00
T000203,D0132,V0077,Mandya,Mysuru,107.4,2005,Shortest,Cloudy,Low,7.37,14.03,552.75,2026-01-09 11:00:00
T000204,D0400,V0015,Mysuru,Mangaluru,231.9,5978,Eco,Fog,Low,51.86,99.73,3889.5,2026-01-09 12:00:00
T000205,D0258,V0179,Bengaluru,Hassan,193.0,4117,Fastest,Cloudy,Medium,13.36,31.53,1416.16,2026-01-09 13:00:00
T000206,D0205,V0068,Hubballi,Mysuru,63.6,1893,Eco,Clear,High,7.62,17.5,807.72,2026-01-09 14:00:00
T000207,D0474,V0148,Hassan,Mysuru,43.6,1967,Fastest,Rain,High,3.76,8.61,398.56,2026-01-09 15:00:00
T000208,D0351,V0096,Belagavi,Tumakuru,68.1,3055,Shortest,Cloudy,Low,4.78,12.92,454.1,2026-01-09 16:00:00
T000209,D0276,V0055,Mysuru,Hassan,168.5,3839,Shortest,Cloudy,High,25.83,70.07,2453.85,2026-01-09 17:00:00
T000210,D0239,V0168,Bengaluru,Hassan,76.2,636,Fastest,Rain,Low,8.17,18.71,866.02,2026-01-09 18:00:00
T000211,D0249,V0153,Hubballi,Mysuru,343.3,9209,Fastest,Clear,Medium,28.43,66.71,3013.58,2026-01-09 19:00:00
T000212,D0321,V0078,Hubballi,Mangaluru,71.8,4369,Shortest,Rain,Medium,6.08,11.78,456.0,2026-01-09 20:00:00
T000213,D0124,V0147,Hubballi,Mangaluru,65.3,3002,Eco,Cloudy,Medium,12.3,23.97,922.5,2026-01-09 21:00:00
T000214,D0466,V0198,Hassan,Belagavi,65.6,2878,Shortest,Cloudy,Medium,10.13,24.23,1073.78,2026-01-09 22:00:00
T000215,D0156,V0114,Mandya,Hubballi,29.7,4985,Fastest,Fog,Medium,2.47,6.5,234.65,2026-01-09 23:00:00
T000216,D0434,V0155,Bengaluru,Hassan,46.2,8180,Shortest,Cloudy,High,9.27,21.42,982.62,2026-01-10 00:00:00
T000217,D0034,V0046,Bengaluru,Hassan,333.6,7697,Shortest,Cloudy,Low,25.37,3.81,228.33,2026-01-10 01:00:00
T000218,D0056,V0116,Mangaluru,Hassan,221.8,7985,Fastest,Clear,High,21.31,40.41,1598.25,2026-01-10 02:00:00
T000219,D0086,V0109,Hassan,Mandya,165.1,5323,Shortest,Rain,Medium,15.13,2.24,136.17,2026-01-10 03:00:00
T000220,D0212,V0083,Mandya,Belagavi,213.2,7887,Fastest,Cloudy,Medium,39.52,72.86,2964.0,2026-01-10 04:00:00
T000221,D0186,V0022,Mandya,Hubballi,262.0,9082,Shortest,Fog,High,33.95,91.15,3225.25,2026-01-10 05:00:00
T000222,D0092,V0197,Mangaluru,Tumakuru,307.5,1340,Eco,Cloudy,Low,20.23,53.38,1921.85,2026-01-10 06:00:00
T000223,D0452,V0127,Tumakuru,Bengaluru,171.4,4397,Fastest,Clear,High,17.78,33.84,1333.5,2026-01-10 07:00:00
T000224,D0075,V0009,Hassan,Bengaluru,81.0,9971,Shortest,Rain,Low,6.99,15.89,740.94,2026-01-10 08:00:00
T000225,D0394,V0077,Mandya,Tumakuru,267.3,5789,Eco,Clear,Low,20.12,37.39,1509.0,2026-01-10 09:00:00
T000226,D0030,V0028,Tumakuru,Mandya,193.9,9861,Shortest,Cloudy,High,29.36,68.14,3112.16,2026-01-10 10:00:00
T000227,D0289,V0128,Tumakuru,Mangaluru,209.8,9014,Shortest,Cloudy,High,57.21,109.03,4290.75,2026-01-10 11:00:00
T000228,D0024,V0086,Mysuru,Hubballi,299.9,6228,Shortest,Fog,Medium,37.11,71.33,2783.25,2026-01-10 12:00:00
T000229,D0371,V0146,Mangaluru,Belagavi,22.0,977,Fastest,Rain,Medium,2.02,0.32,18.18,2026-01-10 13:00:00
T000230,D0029,V0134,Belagavi,Hubballi,197.2,5404,Shortest,Fog,High,38.18,102.89,3627.1,2026-01-10 14:00:00
T000231,D0311,V0100,Tumakuru,Belagavi,30.3,3570,Shortest,Cloudy,High,2.62,5.03,196.5,2026-01-10 15:00:00
T000232,D0155,V0045,Hassan,Mandya,169.1,2338,Eco,Cloudy,High,21.52,40.01,1614.0,2026-01-10 16:00:00
T000233,D0394,V0026,Belagavi,Mangaluru,308.4,8956,Shortest,Rain,Low,23.32,3.41,209.88,2026-01-10 17:00:00
T000234,D0456,V0012,Bengaluru,Hubballi,299.9,2189,Shortest,Rain,Medium,29.97,71.42,3176.82,2026-01-10 18:00:00
T000235,D0077,V0041,Tumakuru,Mangaluru,125.3,4983,Fastest,Clear,Medium,13.4,30.38,1420.4,2026-01-10 19:00:00
T000236,D0228,V0013,Tumakuru,Mangaluru,100.8,2631,Fastest,Rain,High,15.56,35.19,1649.36,2026-01-10 20:00:00
T000237,D0389,V0172,Belagavi,Tumakuru,137.4,9240,Fastest,Cloudy,High,25.54,48.49,1915.5,2026-01-10 21:00:00
T000238,D0201,V0047,Belagavi,Hassan,96.5,5912,Eco,Rain,Medium,14.86,2.22,133.74,2026-01-10 22:00:00
T000239,D0285,V0167,Mandya,Mangaluru,54.0,1662,Eco,Clear,Medium,8.92,20.23,945.52,2026-01-10 23:00:00
T000240,D0404,V0088,Hassan,Belagavi,249.0,9421,Shortest,Fog,High,56.74,151.14,5390.3,2026-01-11 00:00:00
T000241,D0036,V0154,Mangaluru,Tumakuru,52.2,2281,Shortest,Rain,Medium,7.69,18.2,815.14,2026-01-11 01:00:00
T000242,D0316,V0148,Bengaluru,Belagavi,68.4,7826,Fastest,Rain,Medium,5.9,13.41,625.4,2026-01-11 02:00:00
T000243,D0032,V0095,Bengaluru,Mangaluru,345.5,9492,Fastest,Cloudy,Medium,62.98,9.18,566.82,2026-01-11 03:00:00
T000244,D0089,V0122,Mangaluru,Hubballi,146.3,2778,Fastest,Cloudy,High,16.46,44.94,1563.7,2026-01-11 04:00:00
T000245,D0044,V0036,Bengaluru,Mandya,258.0,7313,Eco,Fog,Low,42.18,98.4,4471.08,2026-01-11 05:00:00
T000246,D0256,V0188,Hubballi,Mandya,94.5,4378,Shortest,Clear,High,7.36,16.79,780.16,2026-01-11 06:00:00
T000247,D0375,V0135,Mysuru,Mangaluru,178.9,5078,Eco,Cloudy,High,24.71,64.13,2347.45,2026-01-11 07:00:00
T000248,D0233,V0132,Tumakuru,Mangaluru,37.4,8187,Shortest,Clear,Medium,4.76,0.7,42.84,2026-01-11 08:00:00
T000249,D0150,V0189,Bengaluru,Hubballi,176.1,947,Eco,Clear,High,36.38,69.05,2728.5,2026-01-11 09:00:00
T000250,D0229,V0095,Mysuru,Mangaluru,77.6,3373,Eco,Cloudy,High,14.77,2.27,132.93,2026-01-11 10:00:00
T000251,D0339,V0113,Mandya,Belagavi,183.7,3240,Fastest,Fog,Low,18.73,2.75,168.57,2026-01-11 11:00:00
T000252,D0350,V0181,Belagavi,Mandya,177.2,6890,Eco,Cloudy,Medium,13.45,25.51,1008.75,2026-01-11 12:00:00
T000253,D0471,V0167,Bengaluru,Mysuru,322.8,4966,Eco,Fog,High,83.82,196.24,8884.92,2026-01-11 13:00:00
T000254,D0281,V0003,Hassan,Mangaluru,131.3,638,Fastest,Cloudy,Medium,11.08,28.28,1052.6,2026-01-11 14:00:00
T000255,D0327,V0032,Mysuru,Bengaluru,329.7,2465,Fastest,Cloudy,High,41.04,6.28,369.36,2026-01-11 15:00:00
T000256,D0394,V0110,Tumakuru,Hassan,238.0,5798,Eco,Fog,Medium,39.38,103.04,3741.1,2026-01-11 16:00:00
T000257,D0331,V0126,Belagavi,Bengaluru,182.3,2276,Fastest,Fog,Low,14.25,27.25,1068.75,2026-01-11 17:00:00
T000258,D0328,V0001,Tumakuru,Belagavi,167.1,1119,Shortest,Cloudy,High,34.93,66.69,2619.75,2026-01-11 18:00:00
T000259,D0291,V0138,Mysuru,Mangaluru,94.5,6380,Eco,Fog,Low,16.63,2.55,149.67,2026-01-11 19:00:00
T000260,D0098,V0077,Tumakuru,Hubballi,87.0,6891,Fastest,Fog,High,9.16,17.6,687.0,2026-01-11 20:00:00
T000261,D0274,V0116,Hassan,Tumakuru,148.3,768,Fastest,Rain,Medium,11.33,20.5,849.75,2026-01-11 21:00:00
T000262,D0073,V0126,Mandya,Hubballi,211.2,812,Eco,Clear,High,16.11,30.13,1208.25,2026-01-11 22:00:00
T000263,D0059,V0128,Mysuru,Tumakuru,221.7,4113,Fastest,Clear,Low,40.03,76.27,3002.25,2026-01-11 23:00:00
T000264,D0089,V0086,Mangaluru,Belagavi,338.3,1535,Fastest,Clear,High,31.74,60.07,2380.5,2026-01-12 00:00:00
T000265,D0451,V0125,Mysuru,Belagavi,299.6,1822,Fastest,Cloudy,Low,24.05,56.09,2549.3,2026-01-12 01:00:00
T000266,D0231,V0106,Belagavi,Mangaluru,61.9,4419,Fastest,Rain,High,7.74,1.18,69.66,2026-01-12 02:00:00
T000267,D0049,V0159,Mangaluru,Hassan,21.5,6429,Shortest,Clear,High,2.63,6.15,278.78,2026-01-12 03:00:00
T000268,D0331,V0094,Belagavi,Hassan,78.2,5170,Fastest,Clear,Low,9.05,24.15,859.75,2026-01-12 04:00:00
T000269,D0228,V0152,Bengaluru,Tumakuru,189.9,9998,Eco,Cloudy,High,19.43,35.55,1457.25,2026-01-12 05:00:00
T000270,D0300,V0125,Hubballi,Belagavi,86.0,1390,Eco,Clear,Medium,7.04,16.11,746.24,2026-01-12 06:00:00
T000271,D0070,V0029,Tumakuru,Mysuru,130.8,8127,Eco,Clear,Medium,9.95,1.5,89.55,2026-01-12 07:00:00
T000272,D0243,V0119,Mysuru,Tumakuru,302.8,5073,Fastest,Cloudy,High,29.93,78.46,2843.35,2026-01-12 08:00:00
T000273,D0394,V0130,Bengaluru,Tumakuru,343.5,1050,Eco,Fog,High,73.21,11.12,658.89,2026-01-12 09:00:00
T000274,D0246,V0172,Hubballi,Mysuru,63.8,5494,Fastest,Clear,Low,10.61,20.53,795.75,2026-01-12 10:00:00
T000275,D0325,V0001,Hubballi,Mysuru,280.7,1658,Eco,Fog,High,75.82,144.42,5686.5,2026-01-12 11:00:00
T000276,D0057,V0099,Mangaluru,Hubballi,327.6,6489,Eco,Rain,Low,26.22,56.86,2779.32,2026-01-12 12:00:00
T000277,D0390,V0058,Mysuru,Hubballi,177.9,5750,Eco,Cloudy,High,27.21,71.06,2584.95,2026-01-12 13:00:00
T000278,D0318,V0095,Mysuru,Tumakuru,254.2,1575,Fastest,Rain,Medium,43.62,6.79,392.58,2026-01-12 14:00:00
T000279,D0214,V0175,Mandya,Tumakuru,69.7,9370,Fastest,Clear,Medium,7.2,1.07,64.8,2026-01-12 15:00:00
T000280,D0304,V0171,Mangaluru,Hassan,211.0,9186,Shortest,Rain,Medium,32.41,59.14,2430.75,2026-01-12 16:00:00
T000281,D0474,V0042,Bengaluru,Mandya,136.5,9270,Eco,Cloudy,High,22.89,62.86,2174.55,2026-01-12 17:00:00
T000282,D0163,V0089,Mandya,Tumakuru,105.9,2923,Eco,Clear,High,10.94,1.64,98.46,2026-01-12 18:00:00
T000283,D0362,V0076,Belagavi,Mandya,71.5,8264,Eco,Rain,High,15.41,2.36,138.69,2026-01-12 19:00:00
T000284,D0206,V0159,Belagavi,Bengaluru,66.0,4110,Eco,Rain,Low,7.11,16.52,753.66,2026-01-12 20:00:00
T000285,D0202,V0050,Bengaluru,Mysuru,197.7,8535,Eco,Clear,High,16.64,31.91,1248.0,2026-01-12 21:00:00
T000286,D0373,V0114,Tumakuru,Mandya,135.9,7309,Eco,Clear,Low,9.08,24.51,862.6,2026-01-12 22:00:00
T000287,D0478,V0152,Hassan,Mandya,176.6,6656,Fastest,Rain,Low,16.1,31.02,1207.5,2026-01-12 23:00:00
T000288,D0156,V0127,Tumakuru,Mangaluru,181.9,9663,Shortest,Rain,High,23.36,46.41,1752.0,2026-01-13 00:00:00
T000289,D0062,V0196,Tumakuru,Hassan,79.2,5041,Eco,Cloudy,Low,9.55,26.09,907.25,2026-01-13 01:00:00
T000290,D0298,V0015,Mysuru,Hassan,189.1,2894,Eco,Rain,Low,35.38,65.1,2653.5,2026-01-13 02:00:00
T000291,D0094,V0196,Tumakuru,Mangaluru,230.9,2048,Shortest,Cloudy,High,34.0,91.93,3230.0,2026-01-13 03:00:00
T000292,D0266,V0073,Mysuru,Mangaluru,211.4,6611,Eco,Clear,Low,17.27,40.8,1830.62,2026-01-13 04:00:00
T000293,D0246,V0090,Mysuru,Tumakuru,172.0,5604,Shortest,Cloudy,Low,12.18,28.81,1291.08,2026-01-13 05:00:00
T000294,D0065,V0054,Mysuru,Mandya,62.5,2633,Fastest,Cloudy,Medium,4.88,9.19,366.0,2026-01-13 06:00:00
T000295,D0342,V0003,Bengaluru,Tumakuru,59.2,2081,Fastest,Clear,Medium,5.13,14.07,487.35,2026-01-13 07:00:00
T000296,D0292,V0018,Tumakuru,Mangaluru,134.8,2123,Shortest,Cloudy,High,11.17,26.28,1184.02,2026-01-13 08:00:00
T000297,D0428,V0091,Belagavi,Mandya,250.4,6719,Eco,Clear,Low,23.07,3.64,207.63,2026-01-13 09:00:00
T000298,D0198,V0073,Tumakuru,Mangaluru,258.3,7986,Shortest,Fog,Low,24.81,56.45,2629.86,2026-01-13 10:00:00
T000299,D0054,V0102,Belagavi,Mangaluru,141.3,7677,Shortest,Fog,High,37.76,86.34,4002.56,2026-01-13 11:00:00
T000300,D0120,V0109,Mangaluru,Mysuru,131.7,8677,Eco,Fog,Low,12.85,1.92,115.65,2026-01-13 12:00:00
T000301,D0063,V0065,Hubballi,Hassan,188.8,8517,Eco,Fog,Low,42.58,97.4,4513.48,2026-01-13 13:00:00
T000302,D0339,V0193,Hubballi,Tumakuru,244.1,9018,Eco,Clear,Low,16.36,43.06,1554.2,2026-01-13 14:00:00
T000303,D0437,V0097,Bengaluru,Tumakuru,310.4,7750,Eco,Fog,Medium,68.26,148.97,7235.56,2026-01-13 15:00:00
T000304,D0288,V0041,Belagavi,Hubballi,56.1,8801,Fastest,Fog,Medium,7.61,17.43,806.66,2026-01-13 16:00:00
T000305,D0175,V0098,Bengaluru,Mandya,296.2,2094,Eco,Clear,High,24.4,56.78,2586.4,2026-01-13 17:00:00
T000306,D0167,V0010,Mysuru,Belagavi,120.6,8051,Shortest,Clear,High,16.55,2.46,148.95,2026-01-13 18:00:00
T000307,D0346,V0053,Hubballi,Mandya,208.9,6004,Eco,Clear,High,21.21,3.3,190.89,2026-01-13 19:00:00
T000308,D0153,V0147,Mysuru,Belagavi,300.6,7086,Fastest,Rain,Low,58.98,112.09,4423.5,2026-01-13 20:00:00
T000309,D0412,V0077,Belagavi,Hassan,89.2,7592,Shortest,Rain,High,9.6,18.71,720.0,2026-01-13 21:00:00
T000310,D0480,V0164,Mandya,Mangaluru,184.7,9228,Shortest,Fog,Medium,24.13,3.64,217.17,2026-01-13 22:00:00
T000311,D0164,V0017,Hassan,Mysuru,266.3,3835,Eco,Fog,Medium,34.1,80.07,3614.6,2026-01-13 23:00:00
T000312,D0224,V0109,Bengaluru,Mandya,283.0,1106,Fastest,Fog,High,29.08,4.39,261.72,2026-01-14 00:00:00
T000313,D0462,V0105,Bengaluru,Belagavi,315.8,6454,Shortest,Rain,Low,27.35,4.21,246.15,2026-01-14 01:00:00
T000314,D0169,V0150,Tumakuru,Hassan,311.9,6888,Shortest,Clear,Medium,29.52,4.43,265.68,2026-01-14 02:00:00
T000315,D0280,V0109,Bengaluru,Tumakuru,196.0,8280,Shortest,Clear,Medium,17.86,2.71,160.74,2026-01-14 03:00:00
T000316,D0470,V0172,Bengaluru,Belagavi,264.0,4426,Eco,Clear,High,48.14,92.14,3610.5,2026-01-14 04:00:00
T000317,D0108,V0042,Hubballi,Mandya,119.3,7690,Shortest,Cloudy,Medium,16.92,45.08,1607.4,2026-01-14 05:00:00
T000318,D0358,V0067,Hubballi,Belagavi,129.8,8795,Fastest,Clear,Low,8.23,19.17,872.38,2026-01-14 06:00:00
T000319,D0103,V0161,Mandya,Hubballi,166.3,5506,Eco,Clear,Medium,17.97,35.67,1347.75,2026-01-14 07:00:00
T000320,D0352,V0152,Mangaluru,Hassan,177.9,5867,Eco,Rain,Low,15.29,28.89,1146.75,2026-01-14 08:00:00
T000321,D0206,V0159,Hassan,Bengaluru,341.5,7527,Shortest,Cloudy,Low,36.93,86.02,3914.58,2026-01-14 09:00:00
T000322,D0485,V0069,Belagavi,Hubballi,242.3,5217,Shortest,Cloudy,Low,42.15,82.1,3161.25,2026-01-14 10:00:00
T000323,D0317,V0116,Mandya,Tumakuru,281.5,4568,Eco,Rain,Low,22.65,44.02,1698.75,2026-01-14 11:00:00
T000324,D0286,V0016,Hubballi,Mangaluru,159.7,1353,Eco,Clear,Low,24.89,3.73,224.01,2026-01-14 12:00:00
T000325,D0022,V0149,Hubballi,Mandya,342.6,3438,Eco,Cloudy,High,80.21,145.13,6015.75,2026-01-14 13:00:00
T000326,D0185,V0111,Mangaluru,Bengaluru,342.9,5135,Eco,Rain,High,55.16,128.74,5846.96,2026-01-14 14:00:00
T000327,D0097,V0039,Mandya,Mangaluru,301.5,1394,Fastest,Fog,Low,28.56,51.86,2142.0,2026-01-14 15:00:00
T000328,D0179,V0024,Belagavi,Hassan,182.7,3837,Eco,Cloudy,Low,17.11,33.46,1283.25,2026-01-14 16:00:00
T000329,D0049,V0085,Mandya,Tumakuru,323.7,925,Eco,Fog,High,32.47,75.26,3441.82,2026-01-14 17:00:00
T000330,D0337,V0002,Belagavi,Hubballi,253.5,5897,Fastest,Rain,High,27.22,64.14,2885.32,2026-01-14 18:00:00
T000331,D0205,V0066,Tumakuru,Mandya,283.4,3416,Fastest,Fog,Low,26.31,3.88,236.79,2026-01-14 19:00:00
T000332,D0309,V0034,Mandya,Bengaluru,118.5,6382,Shortest,Rain,High,15.7,28.9,1177.5,2026-01-14 20:00:00
T000333,D0323,V0110,Mysuru,Belagavi,159.4,2022,Fastest,Cloudy,Medium,19.24,51.83,1827.8,2026-01-14 21:00:00
T000334,D0077,V0033,Mysuru,Hassan,174.5,5421,Fastest,Fog,Medium,19.7,2.95,177.3,2026-01-14 22:00:00
T000335,D0131,V0150,Mysuru,Tumakuru,238.1,1839,Shortest,Rain,Medium,22.63,3.36,203.67,2026-01-14 23:00:00
T000336,D0414,V0068,Tumakuru,Mandya,213.8,6092,Fastest,Fog,High,31.75,73.47,3365.5,2026-01-15 00:00:00
T000337,D0317,V0158,Mandya,Hubballi,177.4,6410,Shortest,Fog,Medium,14.72,29.52,1104.0,2026-01-15 01:00:00
T000338,D0124,V0112,Hassan,Belagavi,28.8,9324,Fastest,Cloudy,High,2.39,0.36,21.51,2026-01-15 02:00:00
T000339,D0151,V0146,Belagavi,Hassan,26.5,6918,Fastest,Cloudy,Low,2.44,0.37,21.96,2026-01-15 03:00:00
T000340,D0366,V0016,Tumakuru,Bengaluru,180.9,9155,Fastest,Fog,Low,39.25,5.99,353.25,2026-01-15 04:00:00
T000341,D0099,V0121,Mangaluru,Hassan,250.2,6133,Eco,Rain,High,26.04,71.85,2473.8,2026-01-15 05:00:00
T000342,D0410,V0042,Hubballi,Hassan,294.9,3894,Eco,Rain,Medium,41.9,111.87,3980.5,2026-01-15 06:00:00
T000343,D0452,V0067,Belagavi,Mandya,97.5,6349,Shortest,Clear,Medium,6.61,14.64,700.66,2026-01-15 07:00:00
T000344,D0394,V0012,Mysuru,Mangaluru,94.0,9626,Eco,Rain,Medium,10.62,24.44,1125.72,2026-01-15 08:00:00
T000345,D0022,V0130,Mysuru,Bengaluru,277.9,2227,Fastest,Clear,High,54.67,8.33,492.03,2026-01-15 09:00:00
T000346,D0435,V0052,Mysuru,Mandya,233.5,7694,Eco,Cloudy,Low,39.76,90.06,4214.56,2026-01-15 10:00:00
T000347,D0071,V0110,Hubballi,Mandya,227.7,7273,Eco,Fog,Low,32.82,87.65,3117.9,2026-01-15 11:00:00
T000348,D0032,V0101,Mysuru,Bengaluru,131.6,1107,Shortest,Cloudy,Medium,10.29,19.28,771.75,2026-01-15 12:00:00
T000349,D0461,V0136,Tumakuru,Hubballi,265.1,2906,Shortest,Clear,Medium,21.5,3.32,193.5,2026-01-15 13:00:00
T000350,D0172,V0100,Hubballi,Belagavi,85.1,2564,Shortest,Clear,High,7.61,14.68,570.75,2026-01-15 14:00:00
T000351,D0217,V0130,Bengaluru,Belagavi,198.2,2309,Shortest,Rain,High,41.34,6.28,372.06,2026-01-15 15:00:00
T000352,D0154,V0073,Bengaluru,Tumakuru,131.9,9884,Shortest,Cloudy,Medium,13.03,30.47,1381.18,2026-01-15 16:00:00
T000353,D0218,V0034,Mandya,Hubballi,160.5,8302,Fastest,Clear,Low,15.46,29.35,1159.5,2026-01-15 17:00:00
T000354,D0074,V0130,Hubballi,Hassan,247.4,2582,Eco,Fog,Low,45.75,6.89,411.75,2026-01-15 18:00:00
T000355,D0062,V0095,Mandya,Mangaluru,141.9,9867,Eco,Fog,Low,30.46,4.46,274.14,2026-01-15 19:00:00
T000356,D0094,V0190,Hubballi,Bengaluru,329.2,8508,Fastest,Rain,Low,29.44,75.45,2796.8,2026-01-15 20:00:00
T000357,D0259,V0163,Hubballi,Hassan,295.4,8051,Eco,Cloudy,Low,27.87,74.92,2647.65,2026-01-15 21:00:00
T000358,D0143,V0166,Mangaluru,Tumakuru,35.1,1950,Fastest,Fog,High,4.67,12.6,443.65,2026-01-15 22:00:00
T000359,D0338,V0137,Bengaluru,Mangaluru,192.2,3444,Fastest,Clear,Low,14.99,35.46,1588.94,2026-01-15 23:00:00
T000360,D0132,V0024,Bengaluru,Hassan,164.2,2378,Fastest,Rain,Medium,16.83,32.98,1262.25,2026-01-16 00:00:00
T000361,D0164,V0037,Mangaluru,Mysuru,29.0,7263,Eco,Fog,Low,4.84,13.38,459.8,2026-01-16 01:00:00
T000362,D0248,V0008,Hubballi,Bengaluru,108.9,7176,Shortest,Fog,Low,9.03,23.72,857.85,2026-01-16 02:00:00
T000363,D0192,V0139,Mandya,Hassan,207.5,3255,Fastest,Cloudy,Low,36.62,69.09,2746.5,2026-01-16 03:00:00
T000364,D0195,V0090,Bengaluru,Mysuru,328.1,3985,Shortest,Rain,High,27.03,63.04,2865.18,2026-01-16 04:00:00
T000365,D0313,V0130,Mandya,Hubballi,203.6,5715,Shortest,Fog,Low,37.91,5.97,341.19,2026-01-16 05:00:00
T000366,D0244,V0002,Mangaluru,Bengaluru,321.6,656,Shortest,Clear,High,30.66,72.92,3249.96,2026-01-16 06:00:00
T000367,D0064,V0091,Mysuru,Mangaluru,30.2,6666,Shortest,Fog,High,3.82,0.59,34.38,2026-01-16 07:00:00
T000368,D0047,V0158,Bengaluru,Belagavi,112.8,5467,Shortest,Rain,Low,7.97,15.03,597.75,2026-01-16 08:00:00
T000369,D0283,V0050,Hubballi,Bengaluru,307.1,9768,Shortest,Fog,Low,27.03,50.45,2027.25,2026-01-16 09:00:00
T000370,D0287,V0117,Tumakuru,Mysuru,299.7,532,Eco,Rain,High,43.4,118.15,4123.0,2026-01-16 10:00:00
T000371,D0143,V0108,Belagavi,Hassan,139.3,9223,Eco,Cloudy,Low,10.73,1.57,96.57,2026-01-16 11:00:00
T000372,D0246,V0111,Hassan,Mysuru,74.3,893,Shortest,Clear,Low,8.51,19.56,902.06,2026-01-16 12:00:00
T000373,D0321,V0115,Mangaluru,Tumakuru,282.1,9985,Fastest,Fog,Low,37.4,5.6,336.6,2026-01-16 13:00:00
T000374,D0347,V0015,Belagavi,Bengaluru,119.5,9662,Fastest,Clear,Low,23.98,47.01,1798.5,2026-01-16 14:00:00
T000375,D0265,V0085,Hubballi,Tumakuru,224.3,3653,Fastest,Clear,Medium,18.97,43.51,2010.82,2026-01-16 15:00:00
T000376,D0409,V0012,Hubballi,Hassan,259.1,1491,Fastest,Cloudy,Low,22.57,49.59,2392.42,2026-01-16 16:00:00
T000377,D0122,V0130,Mangaluru,Mandya,141.7,9666,Fastest,Cloudy,Low,24.42,3.7,219.78,2026-01-16 17:00:00
T000378,D0154,V0108,Belagavi,Tumakuru,248.5,5884,Fastest,Rain,High,21.5,3.18,193.5,2026-01-16 18:00:00
T000379,D0193,V0053,Belagavi,Tumakuru,90.3,7058,Fastest,Rain,High,11.31,1.7,101.79,2026-01-16 19:00:00
T000380,D0113,V0068,Mangaluru,Bengaluru,341.9,3355,Eco,Rain,Low,37.96,87.54,4023.76,2026-01-16 20:00:00
T000381,D0234,V0062,Hubballi,Mangaluru,279.8,6556,Eco,Cloudy,Medium,23.01,3.43,207.09,2026-01-16 21:00:00
T000382,D0307,V0110,Mandya,Belagavi,82.6,4506,Fastest,Rain,Medium,13.17,35.85,1251.15,2026-01-16 22:00:00
T000383,D0373,V0021,Tumakuru,Belagavi,61.7,8211,Shortest,Fog,Low,6.55,12.06,491.25,2026-01-16 23:00:00
T000384,D0138,V0149,Mangaluru,Tumakuru,249.2,7069,Shortest,Fog,Medium,52.96,99.58,3972.0,2026-01-17 00:00:00
T000385,D0282,V0022,Hubballi,Hassan,208.6,2700,Fastest,Rain,Medium,18.81,51.1,1786.95,2026-01-17 01:00:00
T000386,D0092,V0114,Hubballi,Mandya,285.5,4330,Eco,Fog,Low,21.26,56.28,2019.7,2026-01-17 02:00:00
T000387,D0101,V0173,Mysuru,Bengaluru,43.5,5894,Eco,Cloudy,Medium,5.53,10.17,414.75,2026-01-17 03:00:00
T000388,D0485,V0104,Tumakuru,Bengaluru,274.1,694,Eco,Rain,Medium,28.95,4.4,260.55,2026-01-17 04:00:00
T000389,D0434,V0049,Belagavi,Mangaluru,288.8,7525,Shortest,Clear,Medium,33.13,78.25,3511.78,2026-01-17 05:00:00
T000390,D0276,V0077,Mangaluru,Mandya,94.4,5842,Shortest,Fog,High,9.6,18.22,720.0,2026-01-17 06:00:00
T000391,D0244,V0028,Hubballi,Hassan,87.4,5887,Shortest,Fog,Low,10.33,22.93,1094.98,2026-01-17 07:00:00
T000392,D0106,V0060,Belagavi,Bengaluru,81.6,5269,Shortest,Fog,Medium,10.15,1.54,91.35,2026-01-17 08:00:00
T000393,D0446,V0053,Hubballi,Hassan,265.2,5575,Eco,Cloudy,Low,22.37,3.24,201.33,2026-01-17 09:00:00
T000394,D0310,V0064,Tumakuru,Mysuru,22.5,9115,Eco,Clear,Medium,1.76,4.75,167.2,2026-01-17 10:00:00
T000395,D0314,V0045,Belagavi,Mandya,251.1,7300,Fastest,Rain,Medium,35.05,65.41,2628.75,2026-01-17 11:00:00
T000396,D0470,V0018,Bengaluru,Mandya,312.2,4059,Eco,Rain,High,30.8,69.5,3264.8,2026-01-17 12:00:00
T000397,D0038,V0164,Belagavi,Mysuru,103.4,8067,Eco,Fog,Low,11.98,1.78,107.82,2026-01-17 13:00:00
T000398,D0487,V0113,Belagavi,Hassan,172.2,2797,Eco,Cloudy,High,19.05,2.85,171.45,2026-01-17 14:00:00
T000399,D0226,V0092,Mandya,Bengaluru,241.6,3415,Fastest,Rain,Low,33.98,63.73,2548.5,2026-01-17 15:00:00
T000400,D0396,V0097,Mysuru,Tumakuru,247.8,3805,Fastest,Clear,Low,37.54,87.74,3979.24,2026-01-17 16:00:00
T000401,D0086,V0012,Mysuru,Mandya,336.4,7310,Shortest,Cloudy,High,38.64,88.46,4095.84,2026-01-17 17:00:00
T000402,D0200,V0055,Mysuru,Hassan,126.7,8016,Fastest,Rain,Low,20.03,54.73,1902.85,2026-01-17 18:00:00
T000403,D0492,V0025,Belagavi,Bengaluru,255.1,5814,Shortest,Cloudy,Medium,21.57,3.25,194.13,2026-01-17 19:00:00
